"t"	"thtlc"	"el"	"ail"	"rdr"	"vt"	"alpha"	"beta"	"phi"	"theta"	"psi"	"p"	"q"	"r"	"x9"	"x10"	"alt"	"power"	"nz"	"ps"	"ny_r"
8.579999999999862e+00	0.000000000000000e+00	-6.769702289290086e-02	-2.238245500673612e-05	2.879883560934310e-04	6.325034106234119e+02	1.605462664702078e-01	5.916537600934509e-05	2.624759448522226e-03	1.020673895451313e-01	-5.707261802574793e-01	-1.573098617747230e-05	2.607118778945063e-01	1.245009393588749e-04	2.552994757177471e+03	-1.722996404849684e+03	-3.157766132147467e+02	1.717186002861053e-03	-7.825670179275631e-01	-5.451393787832963e-06	1.352503687143747e-04
8.589999999999861e+00	0.000000000000000e+00	-6.773761516189822e-02	-2.240967245328060e-05	2.881838235315563e-04	6.322908849528535e+02	1.606655408637591e-01	5.920030635769239e-05	2.625455165807200e-03	1.046759405065602e-01	-5.707180410980124e-01	-1.575327139355692e-05	2.608391059637745e-01	1.245361013412857e-04	2.558305860298273e+03	-1.726408740777447e+03	-3.161282974091015e+02	1.700206916938009e-03	-7.832121621804725e-01	-5.456465189483389e-06	1.353539130927317e-04
8.599999999999861e+00	0.000000000000000e+00	-6.777846761280382e-02	-2.243699687010028e-05	2.883806204425476e-04	6.320774410741326e+02	1.607855759280326e-01	5.923540240744138e-05	2.626172641859257e-03	1.072857741694896e-01	-5.707098940346165e-01	-1.577571323900945e-05	2.609671936903115e-01	1.245714010434282e-04	2.563615915471916e+03	-1.729820344824918e+03	-3.164641405980560e+02	1.683395803090743e-03	-7.838614614384539e-01	-5.461565802924429e-06	1.354582095437656e-04
8.609999999999861e+00	0.000000000000000e+00	-6.781958148538195e-02	-2.246443320573557e-05	2.885787468673549e-04	6.318630778549604e+02	1.609063740566775e-01	5.927066713762312e-05	2.626911936311781e-03	1.098968991509229e-01	-5.707017389228621e-01	-1.579831179641646e-05	2.610961434464923e-01	1.246068260967969e-04	2.568924881680296e+03	-1.733231190660297e+03	-3.167841477084562e+02	1.666750996770022e-03	-7.845149291325175e-01	-5.466695983459578e-06	1.355632600514597e-04
8.619999999999861e+00	0.000000000000000e+00	-6.786095802688580e-02	-2.249198645188176e-05	2.887782032214848e-04	6.316477941620562e+02	1.610279376577126e-01	5.930610363661838e-05	2.627673109934084e-03	1.125093240925698e-01	-5.706935756177374e-01	-1.582106717186791e-05	2.612259576217369e-01	1.246423650002173e-04	2.574232717902826e+03	-1.736641251950610e+03	-3.170883237846386e+02	1.650270850101969e-03	-7.851725787766155e-01	-5.471856096958636e-06	1.356690665914925e-04
8.629999999999860e+00	0.000000000000000e+00	-6.790259849222711e-02	-2.251966163472210e-05	2.889789902867958e-04	6.314315888612028e+02	1.611502691535703e-01	5.934171509375073e-05	2.628456224637778e-03	1.151230576609267e-01	-5.706854039736278e-01	-1.584397949499138e-05	2.613566386221542e-01	1.246780071052950e-04	2.579539383116564e+03	-1.740050502361809e+03	-3.173766739898903e+02	1.633953731702994e-03	-7.858344239677898e-01	-5.477046519076559e-06	1.357756311323230e-04
8.639999999999860e+00	0.000000000000000e+00	-6.794450414414158e-02	-2.254746380657801e-05	2.891811092029987e-04	6.312144608172915e+02	1.612733709811474e-01	5.937750479106292e-05	2.629261343483624e-03	1.177381085473713e-01	-5.706772238442950e-01	-1.586704891896581e-05	2.614881888702272e-01	1.247137426009350e-04	2.584844836296364e+03	-1.743458915558866e+03	-3.176492036077374e+02	1.617798026499084e-03	-7.865004783863666e-01	-5.482267634487379e-06	1.358829556362536e-04
8.649999999999860e+00	0.000000000000000e+00	-6.798667625334855e-02	-2.257539803787769e-05	2.893845614588872e-04	6.309964088943607e+02	1.613972455918582e-01	5.941347609528333e-05	2.630088530688789e-03	1.203544854682597e-01	-5.706690350828564e-01	-1.589027562051434e-05	2.616206108045316e-01	1.247495624970017e-04	2.590149036415022e+03	-1.746866465205872e+03	-3.179059180431028e+02	1.601802135548907e-03	-7.871707557961864e-01	-5.487519836133963e-06	1.359910420604666e-04
8.659999999999860e+00	0.000000000000000e+00	-6.802911609870801e-02	-2.260346940944402e-05	2.895893488833293e-04	6.307774319556279e+02	1.615218954516916e-01	5.944963244998876e-05	2.630937851634503e-03	1.229721971650275e-01	-5.706608375417641e-01	-1.591365979987713e-05	2.617539068794877e-01	1.247854586071861e-04	2.595451942443433e+03	-1.750273124966146e+03	-3.181468228233555e+02	1.585964475870367e-03	-7.878452700448646e-01	-5.492803524494341e-06	1.360998923580355e-04
8.669999999999860e+00	0.000000000000000e+00	-6.807182496737318e-02	-2.263168300510189e-05	2.897954736360496e-04	6.305575288635155e+02	1.616473230412712e-01	5.948597736797007e-05	2.631809372874124e-03	1.255912524042974e-01	-5.706526310727852e-01	-1.593720168076431e-05	2.618880795651427e-01	1.248214235311489e-04	2.600753513350742e+03	-1.753678868502331e+03	-3.183719235992291e+02	1.570283480270713e-03	-7.885240350640889e-01	-5.498119106865372e-06	1.362095084789119e-04
8.679999999999859e+00	0.000000000000000e+00	-6.811480415493863e-02	-2.266004390460440e-05	2.900029381982230e-04	6.303366984796725e+02	1.617735308559171e-01	5.952251442380488e-05	2.632703162141516e-03	1.282116599779877e-01	-5.706444155269798e-01	-1.596090151028939e-05	2.620231313469795e-01	1.248574506360045e-04	2.606053708104506e+03	-1.757083669476504e+03	-3.185812261456877e+02	1.554757597179322e-03	-7.892070648699344e-01	-5.503466996664240e-06	1.363198923708843e-04
8.689999999999859e+00	0.000000000000000e+00	-6.815805496558561e-02	-2.268855717687658e-05	2.902117453629126e-04	6.301149396649924e+02	1.619005214057102e-01	5.955924724664270e-05	2.633619288359796e-03	1.308334287034262e-01	-5.706361907546815e-01	-1.598475955888343e-05	2.621590647257508e-01	1.248935340372076e-04	2.611352485670864e+03	-1.760487501550287e+03	-3.187747363627013e+02	1.539385290483426e-03	-7.898943735632064e-01	-5.508847612748426e-06	1.364310459805111e-04
8.699999999999859e+00	0.000000000000000e+00	-6.820157871222289e-02	-2.271722787357576e-05	2.904218982253751e-04	6.298922512796262e+02	1.620282972155584e-01	5.959617951320625e-05	2.634557821650407e-03	1.334565674234647e-01	-5.706279566054766e-01	-1.600877612019067e-05	2.622958822173376e-01	1.249296685789079e-04	2.616649805014695e+03	-1.763890338384952e+03	-3.189524602759513e+02	1.524165039366555e-03	-7.905859753298036e-01	-5.514261378754657e-06	1.365429712540280e-04
8.709999999999859e+00	0.000000000000000e+00	-6.824537671662691e-02	-2.274606102296584e-05	2.906334001732564e-04	6.296686321829926e+02	1.621568608252650e-01	5.963331494101244e-05	2.635518833342521e-03	1.360810850065984e-01	-5.706197129281834e-01	-1.603295151094611e-05	2.624335863526276e-01	1.249658498138301e-04	2.621945625099793e+03	-1.767292153641533e+03	-3.191144040374762e+02	1.509095338149439e-03	-7.912818844411049e-01	-5.519708722457240e-06	1.366556701382277e-04
8.719999999999859e+00	0.000000000000000e+00	-6.828945030957639e-02	-2.277506162410304e-05	2.908462548767042e-04	6.294440812337865e+02	1.622862147895975e-01	5.967065728181565e-05	2.636502395982725e-03	1.387069903470845e-01	-5.706114595708318e-01	-1.605728607083514e-05	2.625721796774144e-01	1.250020739827387e-04	2.627239904889035e+03	-1.770692920980942e+03	-3.192605739262826e+02	1.494174696133149e-03	-7.919821152543670e-01	-5.525190075146152e-06	1.367691445813131e-04
8.729999999999858e+00	0.000000000000000e+00	-6.833380083098592e-02	-2.280423464133013e-05	2.910604662784180e-04	6.292185972899841e+02	1.624163616783594e-01	5.970821031527620e-05	2.637508583345033e-03	1.413342923650642e-01	-5.706031963806435e-01	-1.608178016233626e-05	2.627116647523143e-01	1.250383379935451e-04	2.632532603344553e+03	-1.774092614064074e+03	-3.193909763488938e+02	1.479401637444633e-03	-7.926866822131443e-01	-5.530705871025259e-06	1.368833965337242e-04
8.739999999999858e+00	0.000000000000000e+00	-6.837842963003625e-02	-2.283358499907566e-05	2.912760385836591e-04	6.289921792088459e+02	1.625473040764611e-01	5.974597784285516e-05	2.638537470441154e-03	1.439630000066870e-01	-5.705949232040108e-01	-1.610643417054726e-05	2.628520441527001e-01	1.250746394001100e-04	2.637823679427914e+03	-1.777491206551935e+03	-3.195056178398802e+02	1.464774700884188e-03	-7.933955998477190e-01	-5.536256546630892e-06	1.369984279489383e-04
8.749999999999858e+00	0.000000000000000e+00	-6.842333806530307e-02	-2.286311757695445e-05	2.914929762502443e-04	6.287648258469179e+02	1.626790445839953e-01	5.978396368193773e-05	2.639589133531098e-03	1.465931222442363e-01	-5.705866398864770e-01	-1.613124850299567e-05	2.629933204686507e-01	1.251109763807954e-04	2.643113092100298e+03	-1.780888672105746e+03	-3.196045050623267e+02	1.450292439775250e-03	-7.941088827755532e-01	-5.541842540271066e-06	1.371142407842442e-04
8.759999999999858e+00	0.000000000000000e+00	-6.846852750488319e-02	-2.289283720516460e-05	2.917112839785377e-04	6.285365360600317e+02	1.628115858163098e-01	5.982217166018495e-05	2.640663650134002e-03	1.492246680762546e-01	-5.705783462727154e-01	-1.615622358943382e-05	2.631354963049143e-01	1.251473477168163e-04	2.648400800322672e+03	-1.784284984387066e+03	-3.196876448083058e+02	1.435953421815815e-03	-7.948265457017434e-01	-5.547464291485410e-06	1.372308370014895e-04
8.769999999999857e+00	0.000000000000000e+00	-6.851399932651873e-02	-2.292274866017730e-05	2.919309667014664e-04	6.283073087033023e+02	1.629449304040851e-01	5.986060561011541e-05	2.641761099039287e-03	1.518576465276735e-01	-5.705700422065101e-01	-1.618135988161977e-05	2.632785742808864e-01	1.251837527704418e-04	2.653686763055974e+03	-1.787680117057907e+03	-3.197550439992844e+02	1.421756228932108e-03	-7.955486034194997e-01	-5.553122240526081e-06	1.373482185678026e-04
8.779999999999857e+00	0.000000000000000e+00	-6.855975491771947e-02	-2.295285666071349e-05	2.921520295745726e-04	6.280771426311246e+02	1.630790809934103e-01	5.989926936391566e-05	2.642881560318039e-03	1.544920666499422e-01	-5.705617275307351e-01	-1.620665785308413e-05	2.634225570305980e-01	1.252201914630921e-04	2.658970939261297e+03	-1.791074043780855e+03	-3.198067096865443e+02	1.407699457133743e-03	-7.962750708106260e-01	-5.558816827859573e-06	1.374663874562884e-04
8.789999999999857e+00	0.000000000000000e+00	-6.860579567588423e-02	-2.298316586400311e-05	2.923744779661236e-04	6.278460366971698e+02	1.632140402458617e-01	5.993816674847989e-05	2.644025115334677e-03	1.571279375211591e-01	-5.705534020873345e-01	-1.623211799888427e-05	2.635674472027166e-01	1.252566642533768e-04	2.664253287900073e+03	-1.794466738219192e+03	-3.198426490515594e+02	1.393781716370842e-03	-7.970059628460172e-01	-5.564548493689605e-06	1.375853456466986e-04
8.799999999999857e+00	0.000000000000000e+00	-6.865212300841987e-02	-2.301368086232085e-05	2.925983174472958e-04	6.276139897543788e+02	1.633498108385830e-01	5.997730158067767e-05	2.645191846758911e-03	1.597652682462043e-01	-5.705450657173023e-01	-1.625774083534605e-05	2.637132474605582e-01	1.252931721151174e-04	2.669533767934255e+03	-1.797858174037008e+03	-3.198628694063440e+02	1.380001630392975e-03	-7.977412945861703e-01	-5.570317677501029e-06	1.377050951260780e-04
8.809999999999857e+00	0.000000000000000e+00	-6.869873833285940e-02	-2.304440617979264e-05	2.928235537824429e-04	6.273810006549572e+02	1.634863954643640e-01	6.001667766284792e-05	2.646381838577895e-03	1.624040679568719e-01	-5.705367182606625e-01	-1.628352689979407e-05	2.638599604821064e-01	1.253297165153967e-04	2.674812338326507e+03	-1.801248324899332e+03	-3.198673781938258e+02	1.366357836609386e-03	-7.984810811816937e-01	-5.576124817624633e-06	1.378256378893831e-04
8.819999999999856e+00	0.000000000000000e+00	-5.027600880679728e-02	5.709199906645048e-05	2.774201368026671e-04	6.271464784002936e+02	1.636141085210906e-01	6.005442119893817e-05	2.647559416958100e-03	1.650422013282468e-01	-5.705283677402962e-01	-3.136206059981636e-05	2.630789242308184e-01	1.250436711184164e-04	2.680089434365007e+03	-1.804637484600041e+03	-3.198599987856131e+02	1.352816189403305e-03	-7.711184490329788e-01	9.377347591839717e-06	1.378393863195396e-04
8.829999999999856e+00	0.000000000000000e+00	-2.105411780703523e-02	1.680717058927759e-04	2.555523440746703e-04	6.269069076209996e+02	1.636742979619330e-01	6.003170426452727e-05	2.648236637522735e-03	1.676490078293878e-01	-5.705201083416203e-01	-1.175673448731960e-04	2.574654976676949e-01	1.232546652141398e-04	2.685365328863886e+03	-1.808025837127626e+03	-3.198430734345231e+02	1.339355458475985e-03	-7.236337960407654e-01	3.511957921741424e-05	1.373325490668873e-04
8.839999999999856e+00	0.000000000000000e+00	4.378932894302062e-03	2.472257674627838e-04	2.394025866029260e-04	6.266619222381520e+02	1.636307373410809e-01	5.985209164741109e-05	2.647750909757311e-03	1.701763588780179e-01	-5.705120825422116e-01	-2.557965948773707e-04	2.473503325470384e-01	1.203791554520201e-04	2.690639156038500e+03	-1.811412802279038e+03	-3.198100958058254e+02	1.326028766496740e-03	-6.777264224476044e-01	5.938118523220411e-05	1.364054416994397e-04
8.849999999999856e+00	0.000000000000000e+00	2.643869769822146e-02	3.013335880827216e-04	2.276871837799471e-04	6.264122922279694e+02	1.634574677366253e-01	5.945379115603598e-05	2.645673291371975e-03	1.725831546839326e-01	-5.705044133119201e-01	-4.239690188623051e-04	2.335343120815199e-01	1.168325433614354e-04	2.695910836455342e+03	-1.814798328717765e+03	-3.197609622027243e+02	1.312834883962964e-03	-6.333182246999870e-01	8.162220702270784e-05	1.351708960351587e-04
8.859999999999856e+00	0.000000000000000e+00	4.550374598042124e-02	3.360963776476086e-04	2.192782365905160e-04	6.261589746214761e+02	1.631344688720684e-01	5.880545430582306e-05	2.641772928102773e-03	1.748361352990629e-01	-5.704971994296006e-01	-6.055788769366620e-04	2.167279602130688e-01	1.128656569642693e-04	2.701180303568199e+03	-1.818182373875457e+03	-3.196957002215365e+02	1.299772246378294e-03	-5.903374576588645e-01	1.015518029221809e-04	1.336970283547364e-04
8.869999999999855e+00	0.000000000000000e+00	6.189490936689198e-02	3.561055496086669e-04	2.132259823267499e-04	6.259030132199415e+02	1.626461047899374e-01	5.789822620657464e-05	2.635958544056172e-03	1.769081474585453e-01	-5.704905209109448e-01	-7.888283192545748e-04	1.975344040364068e-01	1.086038984132820e-04	2.706447491459374e+03	-1.821564895650057e+03	-3.196143526865625e+02	1.286839824878548e-03	-5.487294861392253e-01	1.190544396613903e-04	1.320163640722582e-04
8.879999999999855e+00	0.000000000000000e+00	7.590273951424199e-02	3.651409725378911e-04	2.087232229960378e-04	6.256455056650591e+02	1.619815728116586e-01	5.674116283328240e-05	2.628247666555271e-03	1.787784213117750e-01	-5.704844383827637e-01	-9.654764727416948e-04	1.764826725042765e-01	1.040923178881362e-04	2.711712353721585e+03	-1.824945864965341e+03	-3.195170945548995e+02	1.274036075217393e-03	-5.084446678923560e-01	1.341512514278260e-04	1.301390111815392e-04
8.889999999999855e+00	0.000000000000000e+00	8.777618849940119e-02	3.661977692844732e-04	2.051110925558570e-04	6.253875472597020e+02	1.611334164600747e-01	5.535519828666014e-05	2.618725455142269e-03	1.804308248111035e-01	-5.704789983600677e-01	-1.130118727799885e-03	1.540228405001010e-01	9.932336807659119e-05	2.716974851158866e+03	-1.828325257496668e+03	-3.194041322465959e+02	1.261359692024918e-03	-4.694451845051814e-01	1.469480182895009e-04	1.280597555533821e-04
8.899999999999855e+00	0.000000000000000e+00	9.773147360002542e-02	3.616522847460459e-04	2.018576371480957e-04	6.251302059307427e+02	1.600970462062321e-01	5.376894415488846e-05	2.607519157521201e-03	1.818532011417493e-01	-5.704742352522776e-01	-1.279408920656127e-03	1.305406365699089e-01	9.426278485972787e-05	2.722234954417118e+03	-1.831703055391977e+03	-3.192757126529867e+02	1.248809444094896e-03	-4.317016920546072e-01	1.576029612895019e-04	1.257656380983643e-04
8.909999999999854e+00	0.000000000000000e+00	1.059579834151084e-01	3.533518147999764e-04	1.985468639917819e-04	6.248745022786522e+02	1.588704925887341e-01	5.201625886589508e-05	2.594783973853022e-03	1.830370060961997e-01	-5.704701725155445e-01	-1.411633725057039e-03	1.063668294684030e-01	8.886438178112648e-05	2.727492645450024e+03	-1.835079248227015e+03	-3.191321279157393e+02	1.236384103228384e-03	-3.951911058591571e-01	1.663088945245966e-04	1.232403156132423e-04
8.919999999999854e+00	0.000000000000000e+00	1.126226808618797e-01	3.427137426193251e-04	1.948631782648721e-04	6.246213960053084e+02	1.574539812693844e-01	5.013364404389966e-05	2.580688423224411e-03	1.839767468985122e-01	-5.704668243554594e-01	-1.526256750673077e-03	8.178575035267155e-02	8.308232338156120e-05	2.732747917089304e+03	-1.838453832701864e+03	-3.189737088400114e+02	1.224082446300728e-03	-3.598951949703335e-01	1.732747586057669e-04	1.204675976907189e-04
8.929999999999854e+00	0.000000000000000e+00	1.178734814953634e-01	3.308012808475029e-04	1.905782314620067e-04	6.243717738965354e+02	1.558496104235833e-01	4.815829036643018e-05	2.565404127408084e-03	1.846695662991475e-01	-5.704641970081025e-01	-1.623585435045591e-03	5.704164627834020e-02	7.687876420047816e-05	2.738000772651790e+03	-1.841826812364808e+03	-3.188008194566726e+02	1.211903258282989e-03	-3.257993691280890e-01	1.787127376610400e-04	1.174336609236191e-04
8.939999999999854e+00	0.000000000000000e+00	1.218423575846761e-01	3.183904827743247e-04	1.855378698247689e-04	6.241264409309255e+02	1.540610861773791e-01	4.612658413960189e-05	2.549098573160897e-03	1.851149046127486e-01	-5.704622897882095e-01	-1.704504965589874e-03	3.234424043953888e-02	7.022841143003892e-05	2.743251225656086e+03	-1.845198197414376e+03	-3.186138536283891e+02	1.199845321035755e-03	-2.928914708558354e-01	1.828291506925756e-04	1.141283877135001e-04
8.949999999999854e+00	0.000000000000000e+00	1.246493651212330e-01	3.060301145304317e-04	1.796500625001733e-04	6.238861121736969e+02	1.520936589308790e-01	4.407314773562861e-05	2.531931463625797e-03	1.853144193168228e-01	-5.704610953695316e-01	-1.770286313611039e-03	7.873889089202370e-03	6.312106214508250e-05	2.748499301474655e+03	-1.848568005793731e+03	-3.184132449730419e+02	1.187907295601227e-03	-2.611596927036500e-01	1.858198977061440e-04	1.105462357814837e-04
8.959999999999853e+00	0.000000000000000e+00	1.264029288888374e-01	2.940781581351085e-04	1.728759978966224e-04	6.236513813393694e+02	1.499539684467798e-01	4.202907248587100e-05	2.514048034794843e-03	1.852719717405255e-01	-5.704605999400494e-01	-1.822400573726433e-03	-1.621980921882090e-02	5.556240031338685e-05	2.753745039005588e+03	-1.851936264269522e+03	-3.181994684050218e+02	1.176087588239637e-03	-2.305904135205703e-01	1.878623253017497e-04	1.066867864754826e-04
8.969999999999853e+00	0.000000000000000e+00	1.271980531532897e-01	2.827749007757270e-04	1.652074553146848e-04	6.234228282083665e+02	1.476484335916918e-01	4.002390042305339e-05	2.495580422376169e-03	1.849909733556886e-01	-5.704607907911764e-01	-1.862358610311997e-03	-3.979897177265646e-02	4.756926993328669e-05	2.758988466876278e+03	-1.855302992723694e+03	-3.179729252714654e+02	1.164385555163463e-03	-2.011795825623489e-01	1.891160491957590e-04	1.025516368347693e-04
8.979999999999853e+00	0.000000000000000e+00	1.271230709399678e-01	2.722454613534652e-04	1.566713043175301e-04	6.232009066958587e+02	1.451847553160585e-01	3.808302812888942e-05	2.476645360801341e-03	1.844769125102920e-01	-5.704616492292800e-01	-1.891687771878803e-03	-6.275000948862593e-02	3.917302179687252e-05	2.764229628725882e+03	-1.858668220849047e+03	-3.177340695170385e+02	1.152800150865512e-03	-1.729187433324111e-01	1.897210959697845e-04	9.814734591201056e-05
8.989999999999853e+00	0.000000000000000e+00	1.262610736235970e-01	2.625392980121812e-04	1.473182397542985e-04	6.229859718358503e+02	1.425715294045558e-01	3.622837151168724e-05	2.457346268480673e-03	1.837367227179367e-01	-5.704631523701647e-01	-1.911873106793287e-03	-8.497694956194372e-02	3.041650802649949e-05	2.769468578237751e+03	-1.862031984887753e+03	-3.174833874954589e+02	1.141330127116977e-03	-1.457967011257269e-01	1.898004112641331e-04	9.348430879535759e-05
8.999999999999853e+00	0.000000000000000e+00	1.246895119281364e-01	2.536530549625105e-04	1.372153650633882e-04	6.227782989752656e+02	1.398178533933225e-01	3.447869770938031e-05	2.437773561229920e-03	1.827781826775986e-01	-5.704652748739787e-01	-1.924307601066498e-03	-1.063974755176090e-01	2.135180383558412e-05	2.774705373858554e+03	-1.865394324146169e+03	-3.172213723897947e+02	1.129974279676218e-03	-1.198016944585998e-01	1.894601264841001e-04	8.857581996123056e-05
9.009999999999852e+00	0.000000000000000e+00	1.224806390798064e-01	2.455467120191783e-04	1.264411377571869e-04	6.225780827177457e+02	1.369332221486335e-01	3.284958202615031e-05	2.418004990666695e-03	1.816098179409955e-01	-5.704679892770542e-01	-1.930262279177664e-03	-1.269421551623227e-01	1.203822755394825e-05	2.779940078372823e+03	-1.868755280715500e+03	-3.169485227916873e+02	1.118731422898870e-03	-9.492093520682149e-02	1.887901149361276e-04	8.343762677462703e-05
9.019999999999852e+00	0.000000000000000e+00	1.197020785887852e-01	2.381572691285924e-04	1.150811096094161e-04	6.223854407172801e+02	1.339274336806086e-01	3.135358339238144e-05	2.398106759950885e-03	1.802407861217760e-01	-5.704712663505521e-01	-1.930873844991745e-03	-1.465531393879253e-01	2.540450303334994e-06	2.785172758190334e+03	-1.872114899008073e+03	-3.166653409709641e+02	1.107600383384023e-03	-7.114042987495234e-02	1.878654861949728e-04	7.808747061288055e-05
9.029999999999852e+00	0.000000000000000e+00	1.164172579573587e-01	2.314092107898143e-04	1.032245472556686e-04	6.222004189443578e+02	1.308105002494387e-01	3.000048007899531e-05	2.378134779539118e-03	1.786807617806235e-01	-5.704750754531237e-01	-1.927141727785039e-03	-1.651829466861318e-01	-7.073232599831861e-06	2.790403482518561e+03	-1.875473225218549e+03	-3.163723307211749e+02	1.096580002622255e-03	-4.844495196148371e-02	1.867482461599960e-04	7.254465723596741e-05
9.039999999999852e+00	0.000000000000000e+00	1.126857769774487e-01	2.252221597813182e-04	9.096191563970492e-05	6.220229977205595e+02	1.275925765597629e-01	2.879753468378261e-05	2.358135967890896e-03	1.769398360056162e-01	-5.704793848333005e-01	-1.919932046325730e-03	-1.827933415109472e-01	-1.673235280590355e-05	2.795632322555296e+03	-1.878830306798993e+03	-3.160699954741364e+02	1.085669145010126e-03	-2.681810510139332e-02	1.854889956608359e-04	6.682969269258343e-05
9.049999999999851e+00	0.000000000000000e+00	1.085634671969497e-01	2.195166688182609e-04	7.838259237773569e-05	6.218530979465343e+02	1.242838543135397e-01	2.774972992841414e-05	2.338149336896059e-03	1.750283895544318e-01	-5.704841620186353e-01	-1.909982850101137e-03	-1.993545753876297e-01	-2.636587988160283e-05	2.800859350535389e+03	-1.882186191835846e+03	-3.157588349503592e+02	1.074866701141156e-03	-6.242416120388291e-03	1.841284084166114e-04	6.096387255027795e-05
9.059999999999851e+00	0.000000000000000e+00	1.041007651165509e-01	2.142204627617680e-04	6.557025215773447e-05	6.216905952293741e+02	1.208941070298085e-01	2.686001059373230e-05	2.318206228511267e-03	1.729565870963600e-01	-5.704893753787679e-01	-1.897896930257028e-03	-2.148450280598131e-01	-3.590603142448783e-05	2.806084636253922e+03	-1.885540926750431e+03	-3.154393246886403e+02	1.064171629455827e-03	1.329981451101861e-02	1.826979220188074e-04	5.496812449448614e-05
9.069999999999851e+00	0.000000000000000e+00	9.934945247426216e-02	2.092613919659231e-04	5.261379015683336e-05	6.215353128694295e+02	1.174339856479465e-01	2.612994606817629e-05	2.298335214472566e-03	1.707356082212362e-01	-5.704949902286864e-01	-1.884224229763350e-03	-2.292464888460518e-01	-4.527883691080410e-05	2.811308254128610e+03	-1.888894561012992e+03	-3.151119719656439e+02	1.053582993208399e-03	3.182745466200122e-02	1.812245533784526e-04	4.886580068513751e-05
9.079999999999851e+00	0.000000000000000e+00	9.435389073244406e-02	2.045814994534654e-04	3.959047127348771e-05	6.213870408980262e+02	1.139131905443143e-01	2.555921029120513e-05	2.278557503238958e-03	1.683759168873309e-01	-5.705009742991475e-01	-1.869375168082610e-03	-2.425499877397880e-01	-5.441913421014421e-05	2.816530273221597e+03	-1.892247140498946e+03	-3.147772418334557e+02	1.043099853510976e-03	4.935965045832516e-02	1.797271711669899e-04	4.267843396658505e-05
9.089999999999851e+00	0.000000000000000e+00	8.915712470304618e-02	2.001289662844279e-04	2.657567692973499e-05	6.212455235301783e+02	1.103416229162041e-01	2.514602238638773e-05	2.258891131544948e-03	1.658884444142783e-01	-5.705072940909739e-01	-1.853698738205662e-03	-2.547528258195705e-01	-6.326278861481292e-05	2.821750765237562e+03	-1.895598712815169e+03	-3.144356130439413e+02	1.032721160174196e-03	6.591781223323251e-02	1.782208361451958e-04	3.642816401360777e-05
9.099999999999850e+00	0.000000000000000e+00	8.379968738049320e-02	1.958601991968497e-04	1.364082827157743e-05	6.211104711586776e+02	1.067291168054448e-01	2.488732451507555e-05	2.239350940823062e-03	1.632842437701835e-01	-5.705139158838075e-01	-1.837477383468142e-03	-2.658579123083118e-01	-7.174840463389517e-05	2.826969801436811e+03	-1.898949325260978e+03	-3.140875621940102e+02	1.022445860861048e-03	8.152440064250986e-02	1.767168559591453e-04	3.013713213124493e-05
9.109999999999850e+00	0.000000000000000e+00	7.831920792326796e-02	1.917401304729155e-04	8.524013293258371e-07	6.209815681177311e+02	1.030853027689412e-01	2.477894050957733e-05	2.219948954995678e-03	1.605743304487961e-01	-5.705208062103536e-01	-1.820933408937901e-03	-2.758734214879732e-01	-7.981849058937911e-05	2.832187451499284e+03	-1.902299024080682e+03	-3.137335580394741e+02	1.012272911712920e-03	9.620262400479759e-02	1.752233871706593e-04	2.382711073159255e-05
9.119999999999850e+00	0.000000000000000e+00	7.275037440178894e-02	1.877416380618686e-04	-1.172835235603987e-05	6.208584795273972e+02	9.941953973889203e-02	2.481574370866766e-05	2.200694862871273e-03	1.577695926596361e-01	-5.705279321204865e-01	-1.804238552872752e-03	-2.848122736392124e-01	-8.742002999466940e-05	2.837403782920057e+03	-1.905647854068349e+03	-3.133740589543087e+02	1.002201281318474e-03	1.099762432403130e-01	1.737461078448094e-04	1.751929018033287e-05
9.129999999999850e+00	0.000000000000000e+00	6.712507666234749e-02	1.838446254613915e-04	-2.404529592014277e-05	6.207408563490670e+02	9.574089574361244e-02	2.499178973783008e-05	2.181596460078564e-03	1.548807572561522e-01	-5.705352612767526e-01	-1.787523358011192e-03	-2.926916702802261e-01	-9.450468700511671e-05	2.842618860788050e+03	-1.908995858425893e+03	-3.130095126458440e+02	9.922299497840228e-04	1.228694888657518e-01	1.722887986994856e-04	1.123418406517563e-05
9.139999999999850e+00	0.000000000000000e+00	6.147251786153536e-02	1.800350742744891e-04	-3.604731176952799e-05	6.206283402302250e+02	9.205812449705313e-02	2.530043516607451e-05	2.162659994832618e-03	1.519183516456040e-01	-5.705427620618467e-01	-1.770885024794591e-03	-2.995326568346477e-01	-1.010289886796298e-04	2.847832747559070e+03	-1.912343078616547e+03	-3.126403555788048e+02	9.823579084637709e-04	1.349069703564753e-01	1.708538017331575e-04	4.991531760172046e-06
9.149999999999849e+00	0.000000000000000e+00	5.581934100934691e-02	1.763040603880055e-04	-4.768820707664913e-05	6.205205679805493e+02	8.837964339521719e-02	2.573444452810576e-05	2.143890442982835e-03	1.488926683873286e-01	-5.705504036783073e-01	-1.754394128296632e-03	-3.053596940580830e-01	-1.069544871982957e-04	2.853045502868372e+03	-1.915689554243728e+03	-3.122670124091003e+02	9.725841595155226e-04	1.461136090322049e-01	1.694423840322686e-04	-1.189797266640036e-06
